,verdict,title,url
501,false,"Czy szczepionka na grypę jest w 80 proc. nieskuteczna, bo jej coroczna aktualizacja dotyczy szczepów historycznych, a nie tych, które występują w danym sezonie zakażeń?",https://twitter.com/Grzegor71050803/status/1446027516603416580
502,false,Czy rosyjski oligarcha Megdet Rahimkułow stanie się właścicielem majątku Lotosu?,https://twitter.com/MichalSzczerba/status/1480208220262211584
504,false,Czy lekarze mają płacone ekstra za każdy zgon covidowy?,https://twitter.com/Albert301271/status/1480614956068450312
505,false,Czy Iga Świątek wycofała się z Australian Open przez szczepionkę?,https://twitter.com/__rorschach___/status/1480870491602800644
508,false,Czy po fuzji Orlenu z Lotosem większość stacji w Polsce będzie należała do zagranicznych koncernów paliwowych?,https://twitter.com/JanGrabiec/status/1480225335287427075
513,false,Czy węgierski koncern MOL jest politycznie związany z Moskwą?,https://twitter.com/donaldtusk/status/1480194846564495361
514,false,Czy nowe telefony 5G wcale nie zawierają chipów do obsługi tej technologii?,https://mobile.twitter.com/CzeKuku/status/1479770874970624002
519,false,Czy szef BioNTech odmówił przyjęcia szczepionki ze względów bezpieczeństwa?,https://twitter.com/ReflectionsV2/status/1468327878500704260
523,true,Czy od 3 stycznia czescy uczniowie i nauczyciele muszą testować się na Covid-19 dwa razy w tygodniu?,https://twitter.com/synxchaosu/status/1477989040297328644
525,false,Czy 2 stycznia w Amsterdamie policja prała pokojowo nastawionych uczestników protestów?,https://mobile.twitter.com/Aleksan94914355/status/1477638862369349639
527,false,Czy szkolenia z pierwszej pomocy dla nauczycieli to próba rządu zrzucenia odpowiedzialności za NOP-y wśród uczniów na personel szkół?,https://mobile.twitter.com/Erato001/status/1478022776040611844
529,false,Czy dr Reiner Fuellmich występuje przed sejmową komisją śledczą?,https://twitter.com/Truth_Matters11/status/1477741556266377225
530,false,Czy kolejna fala pandemiczna w Portugalii uderza w zaszczepionych?,https://twitter.com/Krzyszt05935814/status/1476616218266243077
531,false,Czy Australia jest odcięta od świata?,https://twitter.com/Michali49393358/status/1477343435552133130
532,false,Czy testy PCR nie rozróżniają wirusów grypy od SARS-CoV-2?,https://twitter.com/Ewa66450636/status/1476509278085263362
536,false,"Czy Kamil Stoch nie ma w tym sezonie formy, bo przyjął szczepionkę na COVID-19?",https://mobile.twitter.com/PoPrawnik2/status/1476229497145995275
537,false,Czy nie było przypadków zakażenia wariantami koronawirusa wśród dziennikarzy i polityków?,https://twitter.com/Ferdi63210137/status/1475874610512019456
542,false,Czy dostępne w Polsce szczepionki na Covid-19 są w trakcie badań klinicznych?,https://twitter.com/MartaStruczews1/status/1473970190627057668
543,false,"Czy CDC przyznały, że Covid-19 można złapać tylko jeden raz?",https://twitter.com/canadiangirls99/status/1471525211572895749?ref_src=twsrc%5Etfw%7Ctwcamp%5Etweetembed%7Ctwterm%5E1471525211572895749%7Ctwgr%5E%7Ctwcon%5Es1_&ref_url=https%3A%2F%2Fwww.reuters.com%2Farticle%2Ffactcheck-coronavirus-reinfection-idUSL1N2TC0PH
545,false,Czy rząd zamierza wprowadzić wymóg posiadania certyfikatu szczepienia przez uczniów?,https://twitter.com/Arachnidualny/status/1475426509208838148
548,false,"Czy mniejsze dzienne liczby zgonów covidowych w czasie świąt świadczą o tym, że podaje się je w zależności od potrzeb?",https://twitter.com/Mark001001/status/1475050481634398221
550,false,Czy śmierć portugalskiego kolarza ma związek ze szczepieniem przeciwko covid?,https://twitter.com/Ted_zded/status/1473197815400742912
551,false,Czy w razie nagłej śmierci w karetce pacjentowi bez negatywnego wyniku testu na koronawirusa wpisuje się w akcie zgonu covid?,https://twitter.com/sprzedawcalisci/status/1473568812872183808
555,false,Czy przy okazji wykonywania testów PCR są zbierane i gromadzone dane o DNA przebadanych osób?,https://twitter.com/modliszka30/status/1473395258419470338
559,false,"Czy fakt, że na rynku pojawiła się książka o wariancie Omikron  dwa dni po potwierdzeniu pierwszego przypadku dowodzi, że  pandemia to spisek?",https://twitter.com/JurdziakPawel/status/1472705678573805577
561,true,"Czy we Włoszech, jeśli otrzyma się pozytywny wynik testu na Covid-19, to paszport szczepionkowy zostaje zawieszony?",https://mobile.twitter.com/synxchaosu/status/1472570572550942725
562,false,"Czy większość umierających na Covid-19 w olkuskich szpitalach to osoby, które przyjęły 3 dawki szczepionki?",https://twitter.com/PoPrawnik2/status/1472591438798102543
563,false,"Czy niemiecka policja aresztowała Świętego Mikołaja, bo nie miał maseczki?",https://twitter.com/1nesara/status/1471479859511803907
569,false,Czy w Australii niezaszczepieni trafią do więzienia za kichanie?,https://twitter.com/fijndiezomer/status/1469710079897358338
571,false,"Czy film pokazuje niemieckich rolników, którzy w ramach protestu przeciwko paszportom szczepionkowym, zablokowali drogi wylotowe z Berlina za pomocą 10 tys. ciągników i maszyn?",https://twitter.com/Peterherman2019/status/1470473194645733383?ref_src=twsrc%5Etfw%7Ctwcamp%5Etweetembed%7Ctwterm%5E1470473194645733383%7Ctwgr%5E%7Ctwcon%5Es1_&ref_url=https%3A%2F%2Fwww.reuters.com%2Farticle%2Ffactcheck-trafficjam-germanycovid-idUSL1N2SZ1R7
572,false,Czy Sergio Aguero zakończył karierę sportową przez powikłania po szczepionce na Covid-19?,https://twitter.com/dorzz_bart/status/1471091994520866820
573,false,"Czy media zataiły fakt, że 11 grudnia doszło w Wiedniu do protestów przeciwko ograniczeniom sanitarnym?",https://twitter.com/Magmag77711777/status/1469749814950645760
574,false,"Czy to prawdziwa tablica, przygotowana na zlecenie Ministerstwa Zdrowia?",https://mobile.twitter.com/s__v__r__/status/1470882373600530440?fbclid=IwAR21ob5c_2Y0riiZH3xG7RlTQIcyqBVkaVAbeTIhVsQhNxRJhAMO43nGXU4
575,false,"Czy resort zdrowia przyznał, że wszystkie obowiązkowe szczepienia dzieci to eksperyment medyczny?",https://twitter.com/Dominik51141857/status/1470880259549630471/photo/1
580,false,Czy obecny wzrost liczby zakażeń i zgonów w Norwegii świadczy o nieskuteczności szczepień?,https://twitter.com/st_feu/status/1470398626560159751
587,false,"Czy w magazynie „Nature” dowiedziono, że amantadyną można skutecznie leczyć Covid-19?",https://twitter.com/PrezesObywatel/status/1468658774781186054
589,false,Czy do szpitala w Jastrzębiej Górze trafiła specjalna partia szczepionek tylko dla personelu medycznego?,https://mobile.twitter.com/Xubs2010/status/1470001253610631171
590,false,"Czy dane przedstawione przez Piotra Panasiuka to dowód na to, że ludzie mniej chorują na COVID jeśli się nie szczepią?",https://twitter.com/PanasiukPiotr/status/1469026130065772552
592,false,Czy w tym roku umarło szczególnie dużo pilotów i to - jak sugerują komentarze do wpisu - z powodu szczepień?,https://twitter.com/Margherita_PPP/status/1468751513241726977
604,false,"Czy w sierpniu doszło w Delhi do spotkania przedstawicieli służb wywiadowczych Rosji, USA, Wielkiej Brytanii, Izraela i Indii?",https://twitter.com/Jayaram9942Blr/status/1439124355976339462?ref_src=twsrc%5Etfw%7Ctwcamp%5Etweetembed%7Ctwterm%5E1439124355976339462%7Ctwgr%5E%7Ctwcon%5Es1_&ref_url=https%3A%2F%2Ftimesofindia.indiatimes.com%2Ftimes-fact-check%2Fnews%2Ffact-check-did-intelligence-agencies-of-india-israel-russia-us-and-england-meet-in-delhi%2Farticleshow%2F86369068.cms
605,false,Czy na granicy polsko-białoruskiej terytorialsi organizują zakrapiane alkoholem grille?,https://twitter.com/GrupaGranica/status/1452043843562582022
606,false,"Czy wmawia się ludziom, że wariant Omikron powoduje powikłania kardiologiczne, zeby ukryć NOP-y?",https://twitter.com/Antysyst/status/1466373762224467969
608,false,Czy niezaszczepieni mieszkańcy Queensland w Australii nie będą mieli dostępu do operacji ratujących życie?,https://twitter.com/KolendaJoanna/status/1467792050980597767
614,false,Czy inflacja na poziomie 8 proc. zabiera jedną pensję w skali roku?,https://mobile.twitter.com/RyszardPetru/status/1466412347141074950
617,false,Czy funkcjonariusze berlińskiej policji nie są szczepieni na Covid- 19?,https://mobile.twitter.com/Spychacz2/status/1465527436616032256
618,false,Czy film dokumentuje użycie przez polską Straż Graniczną materiałów wybuchowych?,https://twitter.com/SeanWoke/status/1463157836507234314
619,false,"Czy od 100 lat wiadomo, że w czasie pandemii nie należy się szczepić, żeby uniknąć mutacji wirusa?",https://twitter.com/Dominik51141857/status/1465985031772549120
622,false,"Czy w szczepionkach na Covid-19 jest coś, co wyłącza serca sportowców?",https://mobile.twitter.com/Magmag77711777/status/1465151669843464198?fbclid=IwAR0v0L4JFnezA9l-22Qv8QiKDKtjq7NA5SalPRCO5M_Ojh7bKfP-QqzqKqw
626,false,"Czy w supermarkecie Kaufland, przez oddzielenie zaszczepionych od niezaszczepionych, zastosowano segregację sanitarną?",https://twitter.com/Arachnidualny/status/1465095733690916864
627,false,Czy szczepienia w Portugalii nie działają i dlatego trzeba było wprowadzić stan wyjątkowy?,https://twitter.com/Piotr_Schramm/status/1463954089436401667
628,false,Czy wariant Omikron to kamuflaż dla NOP-ów?,https://mobile.twitter.com/coolfonpl/status/1464682012653010954
632,false,Czy włoscy lekarze i pielęgniarki są od początku roku w pełni zaszczepieni przeciwko Covid-19?,https://twitter.com/Arachnidualny/status/1463516084963889153
637,false,Czy zastępcę kierownika Oddziału Anestezjologii i Intensywnej Terapii Szpitala Uniwersyteckiego w Krakowie zabiła szczepionka na Covid-19?,https://twitter.com/Dominik51141857/status/1463102234816880642
639,false,Czy szczepionka na Covid-19 powoduje wzrost liczby zakażeń?,https://twitter.com/weronikaszubarg/status/1462716485751742466
640,false,"Czy rząd zataja fakt, że na Ukrainie ludzie umierają po przyjęciu Sputnika?",https://twitter.com/Richard94722109/status/1417974307167346691
641,false,Czy to zdjęcie przedstawia protest przeciwko segregacji sanitarnej w  Austrii?,https://twitter.com/Kamila199812/status/1462746188852211714
642,false,Czy bezpieczniej jest przechorować Covid-19 niż się szczepić?,https://twitter.com/PiotrWitczak_/status/1462499813648486409
644,false,"Czy zaszczepione osoby nie mogą być dawcami i biorcami narządów,  tkanek, krwi?",https://twitter.com/Dominik51141857/status/1462744812566814720
649,false,"Czy w sieci brytyjskich marketów Sainsbury montuje się bramki do skanowania kodów QR, skutkiem czego niezaszczepieni nie kupią tam jedzenia?",https://mobile.twitter.com/Arachnidualny/status/1461634985560092675?fbclid=IwAR1Ttik36yyhMrdfnSdTlDN5fOQnwHA84n75ul2FTLoIT7DJtTNqgDIuoEw
650,false,"Czy przedstawiony na zdjęciu człowiek na podnośniku ma kombinezon ochronny, żeby uchronić się przed promieniowaniem z instalacji 5G?",https://twitter.com/VerumBellator1/status/1461238340502503426
652,false,"Czy to prawda, że austriacka posłanka sfałszowała kartę szczepień przeciwko COVID-19?",https://twitter.com/Arachnidualny/status/1461308015563485188
658,false,Czy sytuacja pandemiczna na Gibraltarze świadczy o bezskuteczności szczepień?,https://twitter.com/synxchaosu/status/1460595721393037317
659,false,"Czy to słuszny wniosek, że spośród wielu innych specyfików szczepienia przeciwko Covid-19 generują najwięcej reakcji niepożądanych?",https://twitter.com/KarolPrillwitz/status/1460606573357772802
660,false,"Czy pracownicy służby zdrowia dostają dodatki za pozytywny wynik testu na Covid-19, więc zakłamują wyniki?",https://mobile.twitter.com/NiezOmna/status/1460293297751138313
661,false,"Czy Kamil Durczok zmarł, bo zaszczepił się na Covid-19?",https://mobile.twitter.com/JarosawK2/status/1460549593452761088
666,false,Czy w indyjskiej prowincji Uttar Pradesh zniknął COVID-19 od kiedy wdrożono leczenie iwermektyną?,https://twitter.com/Joy_Villa/status/1451598387170643981?ref_src=twsrc%5Etfw%7Ctwcamp%5Etweetembed%7Ctwterm%5E1451598387170643981%7Ctwgr%5E%7Ctwcon%5Es1_&ref_url=https%3A%2F%2Findependentside.com%2Findia-no-covid-19-cases-in-24-hours-after-implementing-ivermectin-protocol%2F
668,false,Czy w australijskim stanie Queensland będzie się przetrzymywać  niezaszczepionych na kwarantannach w obozach otoczonych płotami pod napięciem?,https://mobile.twitter.com/Resist_05/status/1458772165914816519
674,false,Czy szczepienie na Covid-19 wpływa na zmianę psychiki i osobowości?,https://twitter.com/Ukash_P/status/1455517063447994371
675,false,"Czy UE zamówiła na lata 2022/23 tyle dawek szczepionki na Covid-19, żeby każdy został zaszczepiony 10-krotnie?’",https://twitter.com/AntyCovid/status/1455139734162915333
676,false,"Czy wydolnych oddechowo pacjentów podłącza się pod respiratory, żeby ich zabić i tym sposobem zawyżyć statystyki zgonów covidowych?",https://twitter.com/MartaStruczews1/status/1458041776841887749
677,true,Czy w Wiedniu można się zaszczepić na Covid-19 w domu publicznym?,https://twitter.com/HallaMartin/status/1446368220294885390
679,false,Czy gubernator Kalifornii ma po 3 dawce szczepionki porażenie Bella?,https://twitter.com/KolendaJoanna/status/1458003518367932420
684,false,Czy władze australijskiego stanu Victoria zamroziły konta bankowe niezaszczepionych?,https://twitter.com/Kukicat7/status/1454730363352322048
688,false,Czy 30-40 proc. pracowników Air Canada zostało zwolnionych za brak szczepień?,https://twitter.com/canada_vee/status/1455964569243901954
690,false,Czy w galeriach handlowych pojawi się straż covidowa?,https://twitter.com/Laweta2/status/1455909119903285260
693,false,Czy respiratory będą tylko dla zaszczepionych?,https://mobile.twitter.com/OjciecLski/status/1455624045781733382
697,false,Czy pełne zaszczepienie przeciwko COVID-19 powoduje AIDS?,https://twitter.com/PioSzlachtowicz/status/1455126482884366339
698,false,"Czy do szczepionki dodano lek mający ukryć powikłania, które może wywoływać?",https://twitter.com/KolendaJoanna/status/1455271481231953925
699,false,Czy australijska influencerka trafiła do szpitala z powodu szczepionki przeciw COVID-19?,https://twitter.com/EliseiNicole/status/1453646664120602631
700,true,Czy w Sztokholmie odbyły się protesty przeciwko paszportom szczepionkowym?,https://mobile.twitter.com/Resist_05/status/1455142028564582405
704,false,"Czy papież powiedział, że aby dostać się do nieba, trzeba będzie zostać zaszczepionym?",https://twitter.com/CezarPol/status/1454506806353481737
705,false,"Czy pobieranie wymazu z nosogardzieli jest niepotrzebne, skoro SARS-CoV-2 jest nawet w mikrokropelkach śliny?",https://twitter.com/Punky1745/status/1453990216188915713
714,false,Czy w Polsce osoby zaszczepione nie mogą oddawać  krwi?,https://twitter.com/Spychacz2/status/1404383979260813313
716,false,"Czy przedstawiciel medyczny firmy Pfizer jest synem Michała Sutkowskiego, członka rady ds. ochrony zdrowia przy prezydencie RP?",https://twitter.com/MBalawelder/status/1449210505835524105
718,false,Czy to zdjęcia z Australii?,https://twitter.com/olimpia_szuwar/status/1451940128583307277
721,true,Czy od listopada niezaszczepieni na Covid-19 nie będą mogli wyjechać z Kanady?,https://twitter.com/MaximeBernier/status/1446550948793487373
731,false,"Czy 7 na 10 osób, które umierają na Covid-19 w Wielkiej Brytanii, to w pełni zaszczepieni, co podważa skuteczność szczepień?",https://twitter.com/DarrenPlymouth/status/1450368440708042753
732,false,"Czy tysiące naukowców wykazało, że promieniowanie niejonizujące jednak ma zgubny wpływ na zdrowie?",https://mobile.twitter.com/The5Gfacts/status/1442752695987838979/photo/2
734,false,Czy Colin Powell zmarł na powikłania po szczepieniu?,https://twitter.com/davoff994_d/status/1450077982643658753
735,false,"Czy w Izraelu tak boją się poszczepiennych ataków serca, że we wszystkich zakątkach miast umieszcza się defibrylatory?",https://mobile.twitter.com/ANTIMASCARILLA/status/1449726714507059202
737,false,"Czy na Litwie nie da się funkcjonować bez szczepienia na Covid-19, bo wszędzie obowiązują paszporty szczepionkowe?",https://twitter.com/Arachnidualny/status/1450071825451405313
739,false,"Czy w przypadku transfuzji krwi ma znaczenie, którymi preparatami na Covid-19 szczepiono dawcę i biorcę?",https://twitter.com/piotruchg/status/1437501758218063881
743,false,"Czy pracownicy Boeinga, którzy się nie zaszczepią, będą musieli sami płacić za cykliczne testy na Covid-19?",https://twitter.com/NeverSleever/status/1448367079783010313
744,false,"Czy w niektórych chińskich miastach, żeby wejść do metra, trzeba skorzystać z systemu rozpoznawania twarzy, a opłata za przejazd jest pobierana bezpośrednio z konta?",https://twitter.com/songpinganq/status/1448535924871090179
745,false,"Czy przykład Wielkiej Brytanii dowodzi tego, że szczepienie równa się zakażeniu Covid- 19?",https://twitter.com/Spychacz2/status/1445952496468471811
746,false,"Czy turecki preparat Turkovac mogą teraz przyjmować jako booster osoby, którym wcześniej zaaplikowano jakąś szczepionkę inaktywowaną?",https://twitter.com/DailySabah/status/1446634035153940484
747,false,Czy w Japonii wdrożono leczenie COVID-19 iwermektyną?,https://twitter.com/crushthemarket/status/1445848691491807237
749,false,Czy mężczyznę na filmie zabito za brak maseczki?,https://twitter.com/Leebelle45/status/1447766341759352834
750,false,"Czy przykład Holandii dowodzi, że szczepienia nie działają?",https://twitter.com/eswinoujscie/status/1447423148866035713
758,false,Czy do produkcji coraz większej liczby dawek szczepionek na Covid-19 potrzeba coraz więcej tkanek pobieranych od żywych i zdrowych abortowanych dzieci?,https://mobile.twitter.com/zadufana_ja/status/1446409068608905222
760,false,Czy australijski rząd wprowadza ograniczenia związane z pandemią korzystając z sił ONZ?,https://twitter.com/Bradley93038424/status/1446336500023447552
765,false,Czy 95 proc. ciężkich przypadków COVID-19 w izraelskich szpitalach to osoby zaszczepione?,https://twitter.com/ann56502906/status/1423378048351678469
766,false,"Czy w Australii, z pomocą armii, zmusi się wszystkich do przyjęcia szczepionki na Covid-19 jeszcze przed Bożym Narodzeniem?",https://twitter.com/BernieSpofforth/status/1444212556340551680
768,false,Czy w Rumunii niezaszczepieni nie będą mogli wychodzić w weekend z domu?,https://twitter.com/iwona_paulewicz/status/1444771870205784066
778,true,"Czy pracownicy linii United Airlines muszą się zaszczepić do 25  października, albo zostaną zwolnieni?",https://twitter.com/ElectionWiz/status/1425228180936445953
779,false,"Czy film pokazuje protest w Bukareszcie, który skłonił rumuński rząd do zamknięcia wszystkich punktów szczepień?",https://twitter.com/Resist_05/status/1440128722711957511
785,false,Czy wzrost zakażeń w Portugalii w 2021 nastąpił pomimo szczepień?,https://twitter.com/placzekgrzegorz/status/1443176116336926720
788,false,"Czy chłopczyk, o którym jest ten film, został sparaliżowany po szczepieniu na Covid-19?",https://twitter.com/ZNeveri/status/1440805921626546178?ref_src=twsrc%5Etfw%7Ctwcamp%5Etweetembed%7Ctwterm%5E1440805921626546178%7Ctwgr%5E%7Ctwcon%5Es1_&ref_url=https%3A%2F%2Fwww.reuters.com%2Farticle%2Ffactcheck-baby-vaccine-injury-idUSL1N2QQ1TD
789,false,"Czy przeprowadzone w Niemczech sekcje zwłok potwierdzają, że szczepionka przeciwko Covid-19 jest przyczyną wielu zgonów?",https://twitter.com/Magmag77711777/status/1441838049197912074
790,true,"Czy w szpitalu w Sanoku zamknięto oddział kardiologiczny, żeby stworzyć więcej miejsc dla chorych na Covid-19?",https://twitter.com/KtoToWie2/status/1442753285480452096
791,false,Czy w USA wariant Delta dotyka głównie zaszczepionych?,https://twitter.com/Peryskop2/status/1442468496277839876
792,false,Czy rząd zamierza wprowadzić obowiązek noszenia maseczek przez niezaszczepionych na otwartych przestrzeniach?,https://twitter.com/MartaStruczews1/status/1442429091731361793
794,false,Czy szczepionkę można usunąć poprzez jej wyssanie w ciągu pół godziny po jej przyjęciu?,https://twitter.com/ArianaMichaels_/status/1441012529342435330?ref_src=twsrc%5Etfw%7Ctwcamp%5Etweetembed%7Ctwterm%5E1441012529342435330%7Ctwgr%5E%7Ctwcon%5Es1_&ref_url=https%3A%2F%2Fbacologia.wordpress.com%2F2021%2F09%2F23%2Fszczepionkowe-ludobojstwo-dowody-cz-iii%2F
799,false,Czy na imprezy odbywające się na Tauron Arena Kraków może wejść 250 niezaszczepionych osób?,https://twitter.com/shawn_polska1/status/1441101538991087623
800,false,Czy szczepienie na COVID-19 w Australii jest przymusowe?,https://twitter.com/SebRoss4/status/1441316237313593351
802,false,"Czy Szpital Specjalistyczny nr 4 w Bytomiu zawiesił planowane zabiegi i przeszedł na teleporady, nie czekając na zarządzenie NFZ?",https://twitter.com/synxchaosu/status/1440244241557385216
818,false,Czy policja w Odessie złożyła tarcze w geście protestu przeciwko „segregacji szczepionkowej”?,https://twitter.com/RedRum2198/status/1436303553279135744
825,false,Czy Pfizer zmienił w ulotce definicję pełnego zaszczepienia?,https://twitter.com/Witam_i_Masakra/status/1438043772454068229
826,false,Czy druk 1449 pozwoli zmuszać ludzi do szczepienia na Covid-19 i karać za negowanie pandemii?,https://mobile.twitter.com/PNarodowe/status/1437789725713215496
827,false,"Czy turbin elektrowni wiatrowych nie przetwarza się w celu ponownego wykorzystania materiału, tylko zakopuje?",https://twitter.com/Boska96541976/status/1437689468543197184
828,false,Czy dawka przypominająca szczepionki Pfizer będzie podawana doustnie i czy taką informację podała PAP?,https://twitter.com/Witam_i_Masakra/status/1437379498085953536
829,false,Czy do Uniwersyteckiego Szpitala Dziecięcego w Krakowie-Prokocimiu trafiło dziewięcioro dzieci z cieżkim NOP-em?,https://twitter.com/KarolinaL18/status/1437429836402806788
830,false,"Czy szkoły nie mogą organizować pogadanek o szczepionkach przeciw Covid-19, bo są one bezprawne i podlegają karze?",https://mobile.twitter.com/AKradca_prawny/status/1437424914936500226
832,true,Czy lekarz z I stopniem specjalizacji zarabia średnio prawie 11 tys. zł?,https://mobile.twitter.com/sjastrzebowski/status/1437111616676536320
833,false,Czy ten film pokazuje jak pilot odpalił na lotnisku smugi chemiczne?,https://mobile.twitter.com/Kumkumen/status/1436719999234740229
834,false,"Czy w leczeniu zapalenia płuc w przebiegu Covid-19 nie stosuje się antybiotyków, tylko podpina pod respirator?",https://mobile.twitter.com/Ryszard48511535/status/1431954250557427716
842,false,Czy 80 proc. badanych kobiet w I trymestrze ciąży straciło dziecko po szczepieniu?,https://twitter.com/Arachnidualny/status/1435615088229163008?s=19
845,false,Czy „żywa” szczepionka na grypę stanowi poważne zagrożenie?,https://twitter.com/pjotrowicz/status/1306867819414351872
852,false,"Czy chory na syfilis, HIV czy żółtaczkę odwiedzający restaurację może zarazić innych klientów i personel?",https://mobile.twitter.com/TheCejrowski/status/1433480907583901705
853,false,"Czy w umowie, którą polski rząd podpisał z Pfizerem jest zapis, że nie można stosować leków na Covid-19?",https://mobile.twitter.com/MatkaPiotr/status/1433494708353912838
854,false,Czy spłonęło laboratorium Pfizera w Madrycie?,https://mobile.twitter.com/Magdale22740227/status/1433363687478333441
855,false,"Czy w Japonii udowodniono, że iwermektyna jest skutecznym lekarstwem na covid?",https://twitter.com/tucholski_marek/status/1433096656833155084
857,false,Czy Chiny nigdy nie zaatakowały żadnego państwa?,https://twitter.com/michal_piekos/status/1433185321274028033
860,false,Czy wirus HIV nie wywołuje AIDS?,https://twitter.com/RE_1776/status/1432854151852183555
861,false,"Czy nowotwór to zanieczyszczenie zbyt zakwaszonej krwi, które rozprzestrzenia się na inne tkanki?",https://twitter.com/RE_1776/status/1432869543555342336
862,false,Czy rząd wprowadził obowiązek szczepienia na grypę określonych grup?,https://mobile.twitter.com/Piotr_Schramm/status/1432426995049287685
865,false,Czy bezdomni nie chorują na Covid-19?,https://twitter.com/TheyCallMeTomO1/status/1343243230058487815
876,false,"Czy przed kolejną falą pandemii przygotowuje się łóżka szpitalne, które – w razie potrzeby – mogą pełnić funkcję trumien?",https://twitter.com/GillianMcKeith/status/1429162454387417097
878,false,Czy rumuński rząd zamyka wszystkie punkty szczepień bo 70 proc. populacji nie chce się szczepić?,https://twitter.com/Aleksan69788972
881,false,Czy farmy wiatrowe „kradną” wiatr i mogą doprowadzić „do globalnej katastrofy”?,https://twitter.com/BatugWojciech/status/1402126986139602946
884,false,"Czy francuskie sklepy zatrudniają ochroniarzy, odbierając osobom niezaszczepionym dostęp do podstawowych artykułów spożywczych?",https://twitter.com/Lukewearechange/status/1428774901763166217?s=20
885,false,Czy niemiecki Instytut Roberta Kocha zaleca wstrzymanie szczepień przeciwko COVID-19?,https://twitter.com/krzysztofsienk3/status/1429904110057312262
887,false,"Czy w Gdyni trwa budowa ""miejsc odosobnienia"", przypominających klatki dla osób z podejrzeniem COVID-19?",https://twitter.com/ArturDziambor/status/1429840537994072071
890,false,Czy rząd zamierza zaraz po zaszczepieniu dzieci w szkołach powrócić do nauki zdalnej?,https://mobile.twitter.com/MartaStruczews1/status/1428359307368689674
898,false,"Czy sytuacja w Szwecji dowodzi, że przeciwnicy obostrzeń i szczepień mają rację?",https://twitter.com/SOwieka
899,false,"Czy policja przyczynia się do rozprzestrzeniania Covid-19 każąc kierowcom dmuchać w alkomaty, w których wymienny jest tylko ustnik?",https://twitter.com/1972tomek/status/1427897231819132932
900,false,Czy przyjęcie szczepionki na Sars-CoV-2 oznacza zarażenie się tym wirusem?,https://twitter.com/LOwianin/status/1427866813279490051
901,false,Czy można kupić czekoladki Reese’s w kształcie szczepionki przeciwko COVID-19?,https://twitter.com/CzeKuku/status/1427752509666430976
903,false,"Czy zaszczepieni są bardziej narażeni na nowe warianty koronawirusa i dlatego powinni być izolowani, bo są niebezpieczni dla niezaszczepionych?",https://mobile.twitter.com/garyjac34303792
904,false,"Czy mamy najmniej zakażeń ze wszystkich krajów europejskich, bo jesteśmy słabo wyszczepieni?",https://twitter.com/Krzysiekkulesza
905,false,"Czy Afganistan to dowód, że nie ma pandemii Covid-19?",https://twitter.com/MarcinRola89/status/1427592928822706177
911,false,"Czy na ciężarówkach w Bergamo w marcu 2020 r. były trumny z uchodźcami, którzy utonęli u wybrzeży Lampedusy?",https://twitter.com/Taplarski_Dziad/status/1427023891453685760
924,false,Czy badania potwierdzają związek między masowymi szczepieniami na Covid-19 a olbrzymim wzrostem liczby zawałów serca i przypadków zatrzymania krążenia?,https://twitter.com/RanIsraeli/status/1425002893116166144
925,false,Czy dzięki Patrickowi Kingowi w Albercie zniesiono obostrzenia covidowe?,https://twitter.com/KarolPrillwitz/status/1424830696732995586
926,false,Czy Izrael jest najlepiej wyszczepionym krajem na świecie?,https://twitter.com/modliszka30/status/1425018703075291136
929,false,Czy w Polsce nie ma zakażeń wariantem Delta?,https://twitter.com/tmsznwk/status/1425035274464251916
930,false,Czy próbuje się uzasadniać wynikami badań celowe podawanie szczepionek po upływie daty ważności?,https://mobile.twitter.com/st_feu/status/1425016823444131860
934,false,Czy w marszu w Katowicach uczestniczyło 50 tys. osób?,https://twitter.com/MarcinRola89/status/1424464037182574594
935,false,Czy ważność paszportu szczepionkowego ma zostać skrócona do pół roku?,https://twitter.com/Witam_i_Masakra/status/1423512772265095178
936,false,"Czy Islandia wprowadza lockdown, pomimo że zaszczepiono tam 90 proc. obywateli?",https://mobile.twitter.com/partyzant7/status/1424030837545316357
941,false,Czy w Izraelu zaszczepiono prawie wszystkich mieszkańców?,https://twitter.com/1972tomek/status/1422827843936034816
943,false,Czy prezydent Meksyku mówi zdecydowane „nie” szczepionkom dla dzieci?,https://twitter.com/StraznicyW/status/1422633492173651974
952,unidentified,Czy koronawirusy wywołujące zwykle przeziębienie dają skuteczną odporność na SARS-CoV-2?,https://twitter.com/angelovalidiya/status/1422518528721231880
953,false,Czy z punktu szczepień w Zamościu wyniesiono trupa?,https://twitter.com/jab_artur/status/1422216562375856134
958,false,"Czy szczepionki AstraZeneca przeciwko covid zostały wyprodukowane w 2018 roku, co widać na opakowaniu?",https://twitter.com/iwona_paulewicz/status/1420488672114319360
961,false,"Czy osoba, która podała szczepionkę ministrowi zdrowia to ta sama, która została odznaczona po ataku w Grodzisku Mazowieckim?",https://twitter.com/MarcinRola89/status/1420150741268840456
962,false,"Czy szczepienia są zbędne, skoro ludzkość przetrwała bez nich całe tysiąclecia?",https://twitter.com/st_feu/status/1420662501050617856
969,false,Czy w lecie koronawirus nie zaraża?,https://twitter.com/WESLEYROBERTART/status/1420218034984194050
970,false,"Czy nadal trwają testy szczepionek na COVID-19, które już są w użyciu?",https://twitter.com/MasterAdiP/status/1420066594907201536
